Chem1,Chem2,Clnum
-2.5820087788076,5.49623187515821,1
-3.01498775749165,6.15859865036288,1
-2.42295373381747,5.63577380342832,1
-2.97414244608057,5.80152673166895,1
-2.43006178955307,6.1162360515816,1
-2.28898100489231,5.44601659377297,1
-3.24782177731547,6.01917261887432,1
-2.8381583764061,6.31970428021169,1
-2.80642041903036,6.17092216788986,1
-2.71569224427045,5.58015907895146,1
-2.54153544127133,6.17092019286613,1
-2.69230491032406,5.64489701703283,1
-3.04921770333266,6.4008535188129,1
-2.36014734092809,6.39198362299109,1
-2.1806772475107,5.68209605665925,1
-2.96744024725001,6.28536867978917,1
-3.05200949921695,6.45047129731576,1
-2.53931142685321,6.26445789341141,1
-2.3574593111802,5.93346208559795,1
-2.20703782445842,5.98501597081658,1
-3.00196706747642,5.62067922510051,1
-2.30916469117722,5.54878711298695,1
-2.35862126851828,5.69265604379121,1
-2.14186821218868,5.62994847968428,1
-2.41974600861551,5.74060682075051,1
-2.33842974556924,6.02228416544075,1
-2.29856049365293,5.86514110520468,1
-2.39060926902671,5.67240819893085,1
-2.34740959191667,5.84483253098787,1
-2.37963156102898,6.10647840864285,1
-2.79382667808589,5.90539097003551,1
-2.3759546934191,6.18914258032234,1
-2.26531144912194,5.78321654924179,1
-2.17742682865234,6.38550188997074,1
-2.23483052714393,5.66047002334305,1
-2.03518329866472,6.37537365827127,1
-1.8144018427492,6.31772428556996,1
-1.80502486343551,6.41152332967399,1
-2.39152014521386,6.43214005057151,1
-2.32429244079662,6.53250172242764,1
-2.56087128646265,6.15781069877027,1
-2.41254254986965,6.53161839459405,1
-2.1142869373283,5.78524238600234,1
-2.50360159464348,5.93314827934566,1
-2.47284386489594,6.0361382283335,1
-2.58787714679661,6.57833176458459,1
-1.99627128911248,6.24071877123535,1
-2.31270504070031,5.9718128278466,1
-1.89983913331775,6.00988178372458,1
-2.24695256302768,6.29606234980348,1
-1.70352590990662,6.02325666200707,1
-2.16524589836282,5.83429784369493,1
-2.39421961632937,6.15910439372058,1
-2.07555169613497,6.16943565372276,1
-1.96858158136434,6.31184120234422,1
-1.5894816582343,6.26352778699249,1
-1.97552215158728,6.39915558499786,1
-2.00645011238037,6.063475558568,1
-1.39454821788014,6.20893454694144,1
-1.86679237717601,6.63778722037591,1
-1.88767452757015,6.29724441125305,1
-1.40149020466605,6.65782898846536,1
-2.10201944845921,6.1780839619276,1
-1.52854514347,6.3574920979421,1
-1.59619089210651,5.90814051233735,1
-1.29395281973938,6.69556233237502,1
-1.35902671996651,6.53043988239155,1
-1.46810669222498,6.64574749573293,1
-1.31548292861619,6.00192999992997,1
-1.42557447477742,5.90651483688201,1
-1.28827609066177,6.42240258728586,1
-1.78596944706454,6.54921634509752,1
-2.08553582007174,5.83072051255412,1
-1.59649998485315,5.94612377015157,1
-1.27088746676516,6.71222886274559,1
-1.30819037426854,6.65162611627881,1
-1.24033565765295,6.0721563862276,1
-1.8493139663308,6.4277508155087,1
-1.92868061497587,6.7043928071506,1
-1.08133954608854,6.68205112519983,1
-1.81667720098301,6.30336355981285,1
-1.96535135828342,5.84938413809671,1
-1.9928024443064,6.36508120247907,1
-1.86103975379325,6.25298977772859,1
-1.76988171826009,6.71230957034662,1
-1.8709134060866,5.82938941349745,1
-1.83970526119238,6.21811295482009,1
-1.83441446885453,6.72986532847736,1
-1.43689908789879,6.34167469307214,1
-0.851502430284717,6.62599238635972,1
-1.32668746179325,6.07438779053835,1
-1.30612660318002,6.5749037546385,1
-1.78029809748281,6.19086237339094,1
-1.07738005129868,6.3253263438927,1
-1.52957195440588,6.04533312056324,1
-1.32416139693442,6.27820999201215,1
-1.50441914263178,5.8109426946638,1
-1.71912972833172,6.52875565412389,1
-0.959512552977142,6.68217871846276,1
-1.60536300128668,5.84444252005666,1
-1.25204548940891,6.76733462250844,1
-0.942215378554233,6.09562103030801,1
-1.02997996187055,5.80787471530539,1
-1.01990113158647,6.56017331457903,1
-1.56241751565357,6.59980578772107,1
-0.673948786491411,6.39830667024283,1
-1.10775794595526,5.97564320018325,1
-1.00366471347993,5.97319925572549,1
-1.21840793732534,6.37052826962527,1
-1.16450000272885,6.09007001008938,1
-1.32978781759623,5.90155035812775,1
-0.963361168270172,5.97993457965159,1
-0.596808250752525,6.20922915634723,1
-1.13774831210595,5.90782926208536,1
-1.11451773014254,5.90008346799271,1
-0.585886194623082,6.6004520597946,1
-1.31495212356529,5.88726218065608,1
-0.732638569711195,6.56505871103835,1
-1.25961802249429,6.57867919715263,1
-1.09948613043051,6.68498787486169,1
-1.2068739002264,5.84769981646244,1
-0.948496300702019,5.93513712466174,1
-1.12655634768484,6.35023572795443,1
-1.0970343429087,6.83013648540354,1
-0.309999865675567,6.34002083733262,1
-1.01151531507153,6.65560444403912,1
-0.76129834895351,6.40185304640529,1
-0.780094827619383,6.66538182840289,1
-0.426710196817742,6.68919760213113,1
-0.411415894699509,6.02380212667689,1
-0.908464585359352,6.71299338819171,1
-0.907378457819945,6.51188689066454,1
-0.805452267408317,6.17529403132104,1
-0.658190011145959,6.77254431656645,1
-0.906251957674034,6.40725849377447,1
-0.338823541712122,6.44609009723957,1
-0.119006804851269,6.45746354100194,1
-0.998093920396269,6.40357727236809,1
-0.719629751907142,6.31609034158447,1
-0.410088020192219,6.6787639622831,1
-0.307690848346118,6.77243709544088,1
-0.286824005167281,6.14037485758901,1
-0.325647236203859,6.35615506018488,1
-0.923007442682466,6.77897234135078,1
-0.398132344671299,6.7079786347658,1
-0.157998235972987,6.14214359914263,1
-0.0174744816899898,6.49330715279467,1
-0.747637982528757,6.39313388338985,1
-0.830089992084678,6.00818783040124,1
-0.12342573008228,6.6328579214137,1
-0.817446116080676,6.05106223778416,1
-0.218990549417117,6.38982499823805,1
-0.239186383176552,6.20431398245357,1
0.0175719191867378,6.34828609843724,1
-0.493894452868332,6.10428880709916,1
-0.751845001956037,6.0503204224115,1
-0.0116113219185299,6.03773823605109,1
-0.283096625821669,6.64582912014591,1
-0.0494515445463609,6.82724493803863,1
-0.359856530549122,6.71040039799559,1
-0.0562913790684343,5.9157671997989,1
-0.263230864340145,6.69803712130821,1
0.0839712501680708,6.18884585108395,1
0.332266350528637,6.50386939612738,1
0.123310606005165,6.12962907789152,1
0.353963609930121,5.91873504807679,1
0.357059634417134,6.1441479656817,1
0.044122320772459,6.4908907282878,1
-0.357271231379642,6.01088727994081,1
0.0665411192966304,6.77729444776406,1
0.0580769600456952,6.14450989557085,1
0.318577245374664,6.1566154494893,1
0.192195797232916,6.00552509975634,1
-0.172568860562176,6.39323523117743,1
0.155637146638767,6.16568848016127,1
-0.158615348258282,6.37421956177089,1
0.0269902499525332,6.44043856399415,1
0.53235321429062,5.90430668661523,1
0.378603595322553,6.62415639440323,1
0.111736922586761,6.75545275006377,1
0.225916109422204,6.59486003820471,1
-0.254588128086787,6.01679296720955,1
0.286685335895407,5.95621269868565,1
0.308251324312372,6.53115356307247,1
0.0494444161015505,5.95266388833857,1
-0.264677171006457,6.75007088680815,1
-0.0950294244502112,6.62297172547789,1
-0.169566573759029,6.51391397233597,1
0.288845566202668,6.14656946114761,1
0.781743549653014,6.02298012204884,1
0.787142995738818,5.7942818781123,1
-0.0111394528769454,5.87382018489834,1
0.00354550221036629,6.23022715653198,1
0.602968329576618,6.30433391033074,1
0.841195524564977,5.88867195675359,1
0.771678354118826,6.2946289637027,1
0.314229709005046,5.98718940546439,1
0.758275834196666,6.76644583812426,1
0.845036392094867,6.60872268406343,1
0.313119596989114,6.7115253159375,1
0.636529113428763,6.62504778743359,1
0.201082510015184,5.83308361690595,1
0.190047885532852,6.63159132097033,1
0.218992763909458,5.75475717983379,1
0.715710013762341,5.8718872872748,1
0.740646361571312,5.88009917626611,1
0.99684080371916,6.27943070652399,1
0.744680335623136,5.81393399103215,1
0.134619653990844,6.12091473442367,1
0.487455044933414,5.76803430542386,1
1.08356560881107,6.58385162381418,1
0.295989335054737,6.44194794746618,1
0.617508935712942,6.0887211030892,1
0.559981803461113,6.50376690684869,1
0.363868133158247,6.1420598856423,1
0.824860459969783,6.22275095021661,1
0.59064177729744,5.99274909009251,1
0.291200699589687,6.37528546514068,1
0.544058977268084,6.66114347086703,1
0.714160984364474,6.44255876570724,1
1.17889005384842,5.77903980839107,1
1.00189200124355,5.8385314689151,1
0.329364062459366,6.61528361980638,1
0.884716916089615,5.99306015004341,1
0.758572947622396,5.89170711152089,1
0.742288526658842,5.69263669665578,1
1.01810424124348,6.66230731129794,1
0.634353499517432,5.996707980401,1
1.27123038620687,6.2248726330812,1
0.757434114662202,6.47243017966152,1
0.848158590216629,6.43808988574747,1
0.67968904361869,6.63023833380858,1
1.14868511634938,5.75239337110718,1
0.622974788890784,6.00351641353112,1
1.11480436762228,6.56074937342485,1
0.794238268284272,5.6839785638909,1
0.802377680160365,5.93066386907381,1
0.774869551895349,5.70275172631372,1
1.41733402370315,5.90029583516002,1
1.01509884768231,5.94186280532315,1
1.31290032209781,5.66678684459401,1
0.623860746383384,6.29278125212745,1
0.592654059516477,6.40330320135072,1
1.14975593847839,6.01909533307239,1
1.03178953071126,6.2829509490562,1
0.870826018432755,5.75182142533034,1
1.06644543594,5.94182641271003,1
0.805339102615709,5.80717855953812,1
1.26007490465099,5.77758299158089,1
0.900832212670738,6.55493464089276,1
1.61489837318231,5.97039690391654,1
1.5219082220386,6.00385415719782,1
1.50384373498624,6.38476053245004,1
1.34047308327596,6.15750776272504,1
1.38155702368677,6.22152054791344,1
1.13217763211065,6.05585152809931,1
1.15553446835466,5.92964029381419,1
0.969956212106256,5.78262191876301,1
0.955927168263458,5.77529328162683,1
1.07799610185393,5.70751365483396,1
1.74085407244855,5.75534988424678,1
1.4181989388568,5.72544480256723,1
1.84641291737439,5.66434063218076,1
1.05735934440655,6.23000437280638,1
1.22255251682507,6.14832682781628,1
1.53741602467623,6.25661138746134,1
1.05197899315036,6.15625228639207,1
1.39331908606795,5.78094060961627,1
1.09291412091854,5.99671950094435,1
1.44355601578662,5.82009446315295,1
1.56297293751891,5.92084435582033,1
1.19491604985919,5.47950982421974,1
1.80638717741835,6.41850030380989,1
1.72537482399475,6.13061609753438,1
1.40958685863401,6.44179409188608,1
1.35262684152025,6.27087337046619,1
1.85114781371164,6.0585767070802,1
1.51599080632683,6.44256383459701,1
1.89794096617928,6.23619609603441,1
2.10770826115821,5.70991124143202,1
1.72573444747414,5.91241555334973,1
2.07225200771555,6.4147283081556,1
1.28091693265786,5.72676505474385,1
2.20342102145057,6.36032110704862,1
1.55437147884027,5.7278918520345,1
1.61024609720166,6.0887903860419,1
1.6383033171994,6.28002734511551,1
1.95434180058161,5.45190077976507,1
1.40316029677157,5.71954705044715,1
1.62628756332953,6.20644346822187,1
2.19706575953354,5.39253160078894,1
1.54422702931083,5.99873526418674,1
1.55656801726165,6.35574373944663,1
1.47091838260895,5.91338890151218,1
1.90584526515323,5.60329671106828,1
2.13891426530669,5.81187939308755,1
1.41006079374397,5.48214359167168,1
2.05871480240331,5.47900426444188,1
1.82616566884075,5.81318188351995,1
2.40186443054094,6.02351085358194,1
2.18552219320346,5.53979294549307,1
1.70657404370488,5.74161277870626,1
2.02436590500742,5.98217758505948,1
2.16027162805247,5.51870535995017,1
1.52182192879574,5.63859450015088,1
1.7878418844051,5.35694347377936,1
2.15921151674752,5.81046418673023,1
1.80662904046881,5.58654973875328,1
1.60139603755755,5.47507667847742,1
2.49410682916593,6.19947249070346,1
1.78457134674394,5.44970352195064,1
2.2399014591767,6.11920395831273,1
1.94427938235834,5.68371045165387,1
1.87832663880013,6.06167052098105,1
2.57043071787136,5.99046237763298,1
2.53756185415344,5.20689931937259,1
1.70072791998826,5.73237609916636,1
2.16198244321225,5.24249043580665,1
1.86057445610124,6.00601614865341,1
2.46430976134781,5.3740768028638,1
2.67561618570743,6.05438533901908,1
1.91109925554338,5.45457443312863,1
2.22543985720763,5.45508636807764,1
2.48702127599581,5.17246532310341,1
2.62602466129273,6.02613920082115,1
1.82968425279756,6.02106373459589,1
1.91364691714443,5.20230577089348,1
2.56140299586316,5.29624415832292,1
2.273024420242,6.04964946072276,1
2.13437016265026,5.27730960519586,1
2.18618973019308,5.5168441630955,1
1.94275513256736,5.09157234172515,1
1.86239330287191,5.9314740260331,1
2.75339687565701,5.86885248343666,1
2.5197056194124,5.84185053844353,1
2.80133588164873,5.89982439050107,1
2.06458257774079,5.72256818237233,1
2.7933743228668,5.16263027940892,1
2.56948608716235,5.55336818530886,1
2.24717007047954,5.48235819670035,1
2.22038347092698,5.75510975744751,1
2.53426997373792,5.13973208296148,1
2.12757138288849,5.73119703992646,1
2.66996044543446,5.57360058764851,1
2.17187369183048,4.96368867806597,1
3.00745902466622,5.39859741868938,1
3.03014244395219,5.19296841352559,1
2.14357306000307,5.42033733106058,1
3.07900913335459,5.16078547131843,1
2.60121474373283,5.11286246026569,1
2.80055031195076,5.46761670447123,1
2.21618327557266,5.41993931894386,1
2.90598735012732,5.64660650620623,1
2.70330646687944,5.19272538812932,1
3.1587727322058,4.95578085952445,1
2.60876711202032,5.04409220757862,1
2.24329083408352,5.43801028112024,1
2.37690573962386,5.64566738942523,1
2.55884780068622,5.49124917781882,1
3.17975552945922,5.26435786013751,1
2.97638658570212,5.51888434610003,1
2.99039371202463,5.00671554919863,1
2.68306240058696,4.94462189372699,1
2.97190286101344,5.50424644789582,1
3.15684076901085,5.20973237683867,1
2.62694820114147,5.1006728995543,1
2.51417175706233,5.24520322901336,1
2.43295237418325,5.14606462454172,1
2.87290762537524,4.89602162383999,1
2.43727957908814,5.28392515511448,1
2.98005422220264,5.49061537000788,1
2.5048030107137,5.56252349150413,1
3.26587455425571,5.74535028293467,1
2.76676718611115,5.20031562928487,1
2.67417826966671,5.00006728368044,1
3.09119723099095,4.94838422732049,1
3.29106754803579,4.86169940433757,1
2.98567091908571,4.95473775087364,1
3.13852041423781,5.47001999668316,1
2.5499730213611,5.55914930884937,1
3.29557442600708,4.95223931527568,1
2.7082721769249,5.55101839411635,1
3.2621350694591,4.82212579601577,1
3.2094379633238,4.86292074682745,1
3.42168980900268,5.41641277127055,1
3.32038413327827,4.9419760201467,1
2.84979845619121,5.5860334244921,1
2.80774482721845,4.92517891043702,1
2.70285393222725,4.8802038101489,1
3.42581336130487,5.45581421899642,1
2.74008447940138,5.21678188326776,1
3.23604151188571,4.86553647441627,1
3.2777310277982,5.06117372929605,1
3.1846813547824,4.87144265662215,1
2.68045643629307,4.75757787213331,1
3.03643854863733,4.80478681180969,1
2.72360417561476,5.32617605070525,1
3.19288217838201,4.91952400813059,1
2.95831552563512,4.89350490196871,1
3.47365115427182,5.13692702896013,1
3.693361994082,5.09426647519893,1
3.33344534267096,5.05263403615085,1
3.63984367265674,4.75960944266431,1
3.53710828092683,4.78166796231022,1
3.52884931222365,4.85246427851834,1
3.34392266510435,5.0389013957468,1
3.00072980102268,5.01213112882363,1
2.95500311136263,4.90951928981934,1
3.15165069930238,5.33507068858156,1
3.76792420112384,4.38660115038814,1
3.49924405407484,5.11544670412564,1
3.80076613138414,4.37348936001388,1
3.05435583343067,4.41809374887722,1
3.64209051611965,5.00724221950407,1
2.97145687867789,4.82619102035184,1
3.79377411816405,4.93230456065383,1
3.81609409115539,5.26428670546275,1
3.66269811142788,5.01271421285936,1
3.89959098740652,4.31176682866565,1
3.74052869036014,4.78917795999314,1
3.13936857757509,5.21294693977737,1
3.4858389630811,4.70479390913574,1
3.57491584725962,4.5999764384034,1
2.97415746407864,4.34205835902437,1
3.56212350384509,4.47037751144432,1
3.4449151531242,5.11680699712937,1
3.12998039074217,5.15630151058444,1
3.18727936206766,4.31802259052207,1
3.27401195529885,4.79118722684784,1
3.98157427478949,5.00828265346008,1
3.45694350073916,5.01764540022501,1
3.29702726904971,4.40166644537173,1
3.87189384021809,4.24803785024003,1
3.79149274788682,4.83634827946113,1
3.08679497540727,4.45677205197119,1
3.33508391949408,4.93523576476284,1
3.79097641020242,4.99808440933268,1
3.81533596948746,5.06134746525692,1
3.1710310049517,4.49644378505599,1
3.53641381733648,4.60156133679691,1
3.87523504085408,4.25647110016742,1
3.19545344579734,4.92695713486035,1
3.98824327447883,4.42432911688808,1
3.63426498828317,4.39813531379898,1
3.53330974774926,4.54105922588527,1
4.10119202240118,4.14431695281442,1
3.81652011995556,4.00673643869107,1
3.23254355283027,4.74841703137664,1
3.47173046054382,4.94434836999451,1
3.30460056344532,4.00136974730635,1
3.52679617549137,4.00182195206479,1
3.3695744832351,4.75126161708313,1
3.37058474134308,4.35498387347529,1
3.5349943301715,4.77050068728359,1
3.86654939338069,4.85372187413417,1
3.38412990604846,4.18585629596983,1
3.33969332001156,4.61257358380126,1
3.81938050247546,4.13157881682103,1
3.291763442415,3.98764181525079,1
4.06196779311227,4.01954808284028,1
3.42860929205784,3.96807791216302,1
3.84564054833759,4.53864756105223,1
3.34021899069007,4.66093211431312,1
3.80745071615018,4.17486570067056,1
3.39399210755618,4.16333305914328,1
3.76093975052236,4.60188846754154,1
3.62450510433314,3.85154158592427,1
4.08163348503404,4.0865352310413,1
3.51939386026604,4.31934356203976,1
3.7840698983401,4.72053891308912,1
3.85569859935698,3.92631075087072,1
3.86459911287267,4.45738991340748,1
4.04675382842651,4.66048878125064,1
4.25727773437091,4.49041450154985,1
4.04953368946534,4.65298836705196,1
3.90172612886745,4.42714445212377,1
4.14206229055394,4.29890404774631,1
3.60529660576005,4.25091916248792,1
4.02631701929531,3.79378529177241,1
3.84153692810325,4.41505555835878,1
3.92451923637417,4.38413574623166,1
3.66207147314559,4.36454834315153,1
3.87184295768127,3.61718524981667,1
4.06981851044518,3.8331806525649,1
3.55181605131704,4.38611135409915,1
4.07375810029525,3.58318463750022,1
4.14751767738097,3.71646696309864,1
4.39594656798667,3.58534359015352,1
4.43549001483904,3.78801729584823,1
4.1233030244641,3.55251009711533,1
3.67671656018686,4.11920707879409,1
4.51808008563279,4.21434941555953,1
4.43412347365858,3.97204692950143,1
3.96696244990272,3.59713171356395,1
3.86591258186896,3.59099963800564,1
4.4931437882002,3.46661025818983,1
3.78454638660372,4.09303507227158,1
3.81059793722698,3.93541913719885,1
4.03658413315029,4.33619653741745,1
3.75495698890003,3.56456268158009,1
4.13031181942263,3.43392688321382,1
4.3747611082416,4.0975710723775,1
4.43577700107633,3.52385505532135,1
4.12928918401687,3.70924354120873,1
4.60697200809232,3.45660355758443,1
3.87422117754105,4.05101443280385,1
3.92576810029648,3.45835383766492,1
3.8073105350506,3.79866253867024,1
3.90265056297123,3.38060752124984,1
4.06708803194087,3.65874218545301,1
3.80798571504294,3.89812656862686,1
3.70213193361184,3.66551886438243,1
4.30799876833424,3.84131730876243,1
3.81620887210038,4.03714801167277,1
4.31729960928499,3.29468229685763,1
4.58751915334358,3.93246075323622,1
3.87586731573987,4.10485148281739,1
4.12672865982601,3.52567807969661,1
4.63583990132374,3.24077081518527,1
4.17412222755543,3.18533468220754,1
3.93421248785094,3.84296825470972,1
4.21146621079407,3.32694446837921,1
3.74555902778533,3.94476493313453,1
3.8725070411427,3.40655966888664,1
3.97887071191039,3.15708505527523,1
4.47630104723987,3.5125574158926,1
4.76481358928036,3.5806374263416,1
3.79867496064896,3.30252771693583,1
4.29598197036642,3.11831714506553,1
4.02672664935695,3.70094344434692,1
4.66555778622743,3.34274656829217,1
4.60231014276793,3.71989562921858,1
4.16189555282573,3.53976547614696,1
4.52228016952037,3.32862494049911,1
4.23715389816447,3.04517122258547,1
4.60939696084721,3.69913338340042,1
4.10422313385387,3.37882712030606,1
3.90733045141239,3.02470060035638,1
4.80780148708469,3.56454583590487,1
3.96601966459379,3.87175118917392,1
4.16152922388246,2.95712853673479,1
4.65982021636152,3.02577249753052,1
4.86214877680446,3.54600695607175,1
4.15469039802645,3.02578789692122,1
4.22369496470241,3.01208650275881,1
4.24143072042813,2.90193039854526,1
4.2895413227036,3.79586768263213,1
4.7085877754971,3.37918479118417,1
4.57885789140164,2.85501061462714,1
4.44349085377449,3.19829825313555,1
4.54774657508979,2.89348515588252,1
4.34454345423714,3.00561640643876,1
4.58658140103558,3.21445259498671,1
4.79270826585562,2.90205237901601,1
4.20435430632168,2.82904896872732,1
4.12405626010996,3.15102110264731,1
4.63406503720497,2.79779477171336,1
4.00951684737252,3.50434170524391,1
4.67197587271322,2.66607900173431,1
4.96335990323004,3.06197021982775,1
4.57860725603095,2.88560961771603,1
4.21514934737933,2.98181416413428,1
3.99796415099462,3.4562158154958,1
4.00578886605456,3.19298152868592,1
4.19204683551765,3.42299774670445,1
4.31393677914512,3.3072934378106,1
4.71506251269055,2.7994152222919,1
4.70947535962098,3.34705796261906,1
4.45729101433325,3.31329723887814,1
4.24117853781016,2.6487984146873,1
4.86622379047847,3.11610976928134,1
4.08805217640816,3.23399073257802,1
4.96100416968482,2.75152138357799,1
4.71304481283708,3.00427953852442,1
4.52745201837813,3.21490652007421,1
4.07119852952299,3.10016802898891,1
4.04850896497463,2.73163763531212,1
4.58582212091091,2.71946429656636,1
4.71620585424787,2.57929424951147,1
4.75955855588187,2.88604260725352,1
4.68864778766241,2.94131671678159,1
4.7431666609211,2.54206549255385,1
4.44057952551418,3.00211179375474,1
4.16285190500625,3.15845588697302,1
4.99174000822801,2.95777314960255,1
4.90055621652873,2.6198960270451,1
4.08803846072895,3.27606918655628,1
4.80751825944213,2.84387643501018,1
5.01735600283139,2.48344938810048,1
4.56926570257578,2.76373920389132,1
4.32320720755486,2.81549962998557,1
4.80430209135637,2.83438912392359,1
4.89371377584376,2.43621544496358,1
4.26209821624121,2.71418132430428,1
4.91967678454109,2.40934765214686,1
4.66364357601026,2.97050360989617,1
4.27021268528892,2.65623676698386,1
4.63166104129748,3.182633735588,1
4.79249400333476,3.11012405633242,1
4.79899902444515,2.35254277368511,1
4.98241601605596,2.3323676957049,1
4.50924035753217,2.16124592980036,1
4.99924447345561,2.60494718290656,1
4.50304118325714,2.93548137379802,1
4.52971792094283,2.40312911927457,1
4.77458287511105,2.73691192754109,1
4.68584240046009,2.64534378009067,1
4.40816228807592,2.87174614789729,1
5.06291162959743,2.9037451899859,1
4.8905387436031,2.09731799153495,1
4.31260694878028,2.2122153385864,1
4.48267918991205,2.04937096740894,1
4.75614117701001,2.23497086963826,1
4.47850954195923,2.08151964891282,1
4.30995249952851,2.0261219047324,1
4.85081846364791,2.61943489874194,1
4.22823172861447,2.1280956392015,1
4.48860326167228,2.24799746728659,1
4.4477108058078,2.56990399642327,1
4.72608386771,2.2328493017122,1
4.6496835382264,2.49722866499425,1
4.26616034295975,2.15308613263626,1
4.3951638876694,2.41806701589169,1
4.8756660120675,2.64077044420103,1
4.43438738533464,2.04627853931202,1
4.83849851034841,1.90518016783392,1
4.71582070440654,1.92893635129124,1
4.38658486787331,2.02431676308822,1
4.92408529492858,2.4168861300348,1
4.46797973497447,2.70090509726706,1
4.73780186517579,1.88249012855301,1
5.16777267340608,2.40596491588147,1
4.67302428120939,2.30309662065761,1
4.96368872962567,1.87847535798959,1
4.49382275672549,2.52358284757904,1
4.78890852144825,2.13373494620048,1
5.0100025369414,2.01499649640359,1
4.55227815142979,2.50827176428279,1
4.49873177744917,2.27468891668496,1
4.57858968434664,1.92041165822761,1
4.8912939432588,2.1734040209872,1
5.08696732262246,1.75722976238848,1
4.68444967524642,2.54235604982436,1
4.79330872642515,2.41054956491399,1
5.03516404950365,2.04398503525754,1
4.47363880261347,2.22089264693246,1
5.12696573959351,2.5256331513834,1
5.25200729380865,1.7304749848936,1
4.38154115505574,2.25152650016123,1
5.23102520166018,2.13510436011606,1
4.288543805604,2.37445682112519,1
4.84521132266805,2.36627641137789,1
4.77680823997234,2.29944002092733,1
4.30162299311965,1.46864254719565,1
5.15283026792696,2.08424252613893,1
4.74384217053628,2.30588472971265,1
4.32982234561942,1.97021722183046,1
4.60871193401742,1.51435218697983,1
4.36736155570837,1.52303739170912,1
4.76312927336386,1.4064137204805,1
4.98499822468484,1.87038951901231,1
4.69263908502765,2.21460719649403,1
4.63071985017394,1.72483616564723,1
4.69565810553025,1.5037222517248,1
5.2030947437026,2.30713004044601,1
4.94513856637418,1.44819562341429,1
4.96559274792116,1.98588377004548,1
4.92404412232786,1.51227583780897,1
4.74131910196194,1.43149401421955,1
5.15329333267966,1.64324745110459,1
5.18563054767066,2.16235312316174,1
4.44512746151007,1.93313376723787,1
5.00185232966825,1.44344972752799,1
4.31993126794613,1.98233718291706,1
5.06644116150317,1.29674536604156,1
4.35764015428869,1.30731950756808,1
4.53694658977863,1.77452413576555,1
4.32510115686643,1.62670018552302,1
4.46978671051042,1.69981793807655,1
5.08533698358522,1.17209987895814,1
4.7679663970922,1.18613815160184,1
4.47919226213286,1.13976617309481,1
5.21493836220062,2.02346702653164,1
4.44886722422338,1.34157238886311,1
5.06973488277887,1.22984697981898,1
4.74478454151159,1.30136917027288,1
4.81083784580728,1.15843790517911,1
5.28301363445997,1.40344922853477,1
4.82756831125059,1.99956069320002,1
4.97749830602049,1.76581141987263,1
4.48831213236543,1.54618283148478,1
4.60474202086996,1.79134881290946,1
4.53633550469683,1.93613752254123,1
5.10987835865558,1.42229596799729,1
5.18541967438821,1.63429062147138,1
4.81249310431836,1.10487948765252,1
4.96493468748272,1.47452143647661,1
4.38755695545322,1.53533472038938,1
5.06648686538166,1.0896103581532,1
4.86885526859008,1.72098109341872,1
5.26874104438123,1.34702019128538,1
5.23452884463578,1.18652303769668,1
5.18607208458726,1.46464618904594,1
4.86797843640055,1.17009530542037,1
5.28262366634021,1.71691534078927,1
4.58515015548071,1.76599438115418,1
5.22125673116532,1.75026413192076,1
4.49311989718124,1.6873490014341,1
4.89591813009785,1.43390388319837,1
4.39879393342695,1.75384345920584,1
4.527688966748,1.11021336127961,1
4.51175740798236,1.11092677798066,1
5.19375709115557,1.23111433083187,1
4.38605465788002,0.946204267344004,1
4.83019657129512,1.16669766155365,1
4.51908999644198,1.24034805942735,1
4.3040492535116,1.39811771378411,1
5.10514782210209,0.71327733702844,1
4.58510270250631,1.17064920298775,1
4.83944024801639,1.07176394056717,1
4.32426653715077,0.978629592957718,1
4.36520134346688,1.2491954025278,1
4.32899734667901,1.07274961917122,1
4.41342098203368,1.11138381923319,1
4.50518866404139,0.754017379149751,1
5.01928755003863,1.10753784852985,1
4.84428448376208,0.583097154260748,1
4.81292917462198,1.03568146612674,1
4.89073557635504,0.618605114891314,1
4.67926468496343,0.628825557671994,1
4.93860631354196,0.58988944334991,1
4.53178564009123,0.583060362683139,1
5.16347255262635,0.946552290780458,1
5.18594159633415,1.05418852709084,1
4.34951014492099,1.25846531896337,1
5.13760697571566,0.945178224525433,1
4.39465308817619,0.557710683448888,1
5.07617587603786,0.987447788361475,1
4.71608355648869,1.25819751074847,1
4.97221832127249,0.607810170263732,1
4.63010011741728,0.982253101721065,1
4.66808774117028,1.25436017313172,1
4.93537513416158,0.599243270348621,1
4.95287649147117,0.869680464679852,1
5.13251072143697,0.587441298311906,1
4.58778417105247,1.08987639118611,1
4.51853829689014,1.12888741797532,1
4.47912875575205,0.462523758999497,1
4.63344593565171,0.283592288456407,1
4.95864658645599,0.983417043062002,1
4.37567565875948,0.634766045149542,1
4.39443776940743,0.415806831122762,1
4.32582603159355,1.05546363094273,1
4.4977623407362,0.665934176123556,1
4.33355002082161,0.36395983972773,1
4.46722798165754,0.356975156811347,1
4.5902020358723,0.951628846755599,1
4.92380665932814,0.593608977171942,1
4.26562448254592,0.737435719912925,1
4.29726503418719,0.351075766419576,1
4.57964893144669,1.15728965980461,1
4.97539186880618,0.483110548244194,1
5.2222725212558,0.534738086602605,1
4.95016272191612,0.408054350852594,1
4.2366389039749,0.323086991297897,1
4.49008834914582,0.337668927551215,1
5.00735998767987,0.496507058241732,1
